membership:pair_set_id	pair_id
TSCA15	VP303-Tumor-SM-DHZ7J_NA_TN
TSCA15	VP303-Tumor-SM-DHZ7J_NA_TP
TSCA16	AB053-Tumor-SM-DNUMO_NA_TN
TSCA16	AB053-Tumor-SM-DNUMO_NA_TP
TSCA16	BT1011-Tumor-SM-DNUNI_NA_TN
TSCA16	BT1011-Tumor-SM-DNUNI_BT1011-Tumor-SM-DB2HX_TP
TSCA16	BT1015-Tumor-SM-DNULF_NA_TN
TSCA16	BT1015-Tumor-SM-DNULF_BT1015-Tumor-SM-DB2IM_TP
TSCA16	BT1018-Tumor-SM-DNULG_NA_TN
TSCA16	BT1018-Tumor-SM-DNULG_BT1018-Tumor-SM-DB2IX_TP
TSCA16	BT1037-Tumor-SM-DNUNG_NA_TN
TSCA16	BT1037-Tumor-SM-DNUNG_BT1037-Tumor-SM-DHZ5B_TP
TSCA16	BT1038-Tumor-SM-DNUMR_NA_TN
TSCA16	BT1038-Tumor-SM-DNUMR_BT1038-Tumor-SM-DHZ5N_TP
TSCA16	BT954-Tumor-SM-DO3CX_NA_TN
TSCA16	BT954-Tumor-SM-DO3CX_NA_TP
TSCA16	BT970-Tumor-SM-DNUM8_NA_TN
TSCA16	BT970-Tumor-SM-DNUM8_NA_TP
TSCA16	BT990-Tumor-SM-DO3D1_NA_TN
TSCA16	BT990-Tumor-SM-DO3D1_NA_TP
TSCA16	CCLF_PEDS1006-Tumor-SM-DNUMB_NA_TN
TSCA16	CCLF_PEDS1006-Tumor-SM-DNUMB_NA_TP
TSCA16	CCLF_PEDS1007-Tumor-SM-DNULY_CCLF_PEDS1007-Normal-SM-DNULM_TN
TSCA16	CCLF_PEDS1007-Tumor-SM-DNULY_NA_TP
TSCA16	CCLF_PEDS1010-Tumor-SM-DNULU_NA_TN
TSCA16	CCLF_PEDS1010-Tumor-SM-DNULU_NA_TP
TSCA16	CCLF_PEDS1012-Tumor-SM-DNUN2_CCLF_PEDS1012-Normal-SM-EUVHI_TN
TSCA16	CCLF_PEDS1012-Tumor-SM-DNUN2_NA_TP
TSCA16	CCLF_PEDS1013-Tumor-SM-DNULR_NA_TN
TSCA16	CCLF_PEDS1013-Tumor-SM-DNULR_NA_TP
TSCA16	CCLF_RCRF004-Tumor-SM-DNULL_CCLF_RCRF004-Normal-SM-DHZ5M_TN
TSCA16	CCLF_RCRF004-Tumor-SM-DNULL_CCLF_RCRF004-Tumor-SM-DHZ5Y_TP
TSCA16	CCLF_RCRF004-Tumor-SM-DNUMY_CCLF_RCRF004-Normal-SM-DHZ5M_TN
TSCA16	CCLF_RCRF004-Tumor-SM-DNUMY_CCLF_RCRF004-Tumor-SM-DHZ5Y_TP
TSCA16	CCLF_RCRF004-Tumor-SM-DNUMA_CCLF_RCRF004-Normal-SM-DHZ5M_TN
TSCA16	CCLF_RCRF004-Tumor-SM-DNUMA_CCLF_RCRF004-Tumor-SM-DHZ5Y_TP
TSCA16	CCLF_RCRF004-Tumor-SM-DNUMM_CCLF_RCRF004-Normal-SM-DHZ5M_TN
TSCA16	CCLF_RCRF004-Tumor-SM-DNUMM_CCLF_RCRF004-Normal-SM-DHZ5M_TP
TSCA16	CCLF_RCRF004-Tumor-SM-DNULX_CCLF_RCRF004-Normal-SM-DHZ5M_TN
TSCA16	CCLF_RCRF004-Tumor-SM-DNULX_CCLF_RCRF004-Normal-SM-DHZ5M_TP
TSCA16	CCLF_RCRF1005-Tumor-SM-DNUNL_CCLF_RCRF1005-Normal-SM-DNUL8_TN
TSCA16	CCLF_RCRF1005-Tumor-SM-DNUNL_NA_TP
TSCA16	CCLF_SS1002-Tumor-SM-DNUNC_CCLF_SS1002-Normal-SM-DNUMI_TN
TSCA16	CCLF_SS1002-Tumor-SM-DNUNC_NA_TP
TSCA16	CCLF_SS1003-Tumor-SM-DNUNO_CCLF_SS1003-Normal-SM-E7S2A_TN
TSCA16	CCLF_SS1003-Tumor-SM-DNUNO_CCLF_SS1003-Normal-SM-E7S2A_TP
TSCA16	CCLF_SS1004-Tumor-SM-DNUN6_CCLF_SS1004-Normal-SM-DNUMG_TN
TSCA16	CCLF_SS1004-Tumor-SM-DNUN6_NA_TP
TSCA16	CCLF_SS1005-Tumor-SM-DO7N1_CCLF_SS1005-Normal-SM-E7S1G_TN
TSCA16	CCLF_SS1005-Tumor-SM-DO7N1_CCLF_SS1005-Normal-SM-E7S1G_TP
TSCA16	CO001-Tumor-SM-DNUN1_NA_TN
TSCA16	CO001-Tumor-SM-DNUN1_CO001-Tumor-SM-D4L3V_TP
TSCA16	CO002-Tumor-SM-DNUND_NA_TN
TSCA16	CO002-Tumor-SM-DNUND_CO002-Tumor-SM-D4L47_TP
TSCA16	CO003-Tumor-SM-DNUNP_NA_TN
TSCA16	CO003-Tumor-SM-DNUNP_CO003-Tumor-SM-D4L1Y_TP
TSCA16	CO004-Tumor-SM-DNULC_NA_TN
TSCA16	CO004-Tumor-SM-DNULC_CO004-Tumor-SM-D4L3B_TP
TSCA16	CO005-Tumor-SM-DNULO_NA_TN
TSCA16	CO005-Tumor-SM-DNULO_CO005-Tumor-SM-D4L2P_TP
TSCA16	CO006-Tumor-SM-DNUM1_NA_TN
TSCA16	CO006-Tumor-SM-DNUM1_CO006-Tumor-SM-D4L7Q_TP
TSCA16	CO007-Tumor-SM-DNUMD_NA_TN
TSCA16	CO007-Tumor-SM-DNUMD_CO007-Tumor-SM-D4L49_TP
TSCA16	CO008-Tumor-SM-DNUMP_NA_TN
TSCA16	CO008-Tumor-SM-DNUMP_CO008-Tumor-SM-DB3R8_TP
TSCA16	CY010-Tumor-SM-DNUN9_NA_TN
TSCA16	CY010-Tumor-SM-DNUN9_CY010-Tumor-SM-D4L2Z_TP
TSCA16	CY010-Tumor-SM-DNUMW_NA_TN
TSCA16	CY010-Tumor-SM-DNUMW_CY010-Tumor-SM-D4L2Z_TP
TSCA16	CY010-Tumor-SM-DNUMF_NA_TN
TSCA16	CY010-Tumor-SM-DNUMF_CY010-Tumor-SM-D4L2Z_TP
TSCA16	CY011-Tumor-SM-DNULH_NA_TN
TSCA16	CY011-Tumor-SM-DNULH_CY011-Tumor-SM-DB2IB_TP
TSCA16	CY011-Tumor-SM-DNUM6_NA_TN
TSCA16	CY011-Tumor-SM-DNUM6_CY011-Tumor-SM-DB2IB_TP
TSCA16	CY011-Tumor-SM-DNUMJ_NA_TN
TSCA16	CY011-Tumor-SM-DNUMJ_CY011-Tumor-SM-DB2IB_TP
TSCA16	EH017-Tumor-SM-DNUM4_NA_TN
TSCA16	EH017-Tumor-SM-DNUM4_EH017-Tumor-SM-DB2JO_TP
TSCA16	EH024-Tumor-SM-DNUL1_NA_TN
TSCA16	EH024-Tumor-SM-DNUL1_NA_TP
TSCA16	HG005-Tumor-SM-DNULV_NA_TN
TSCA16	HG005-Tumor-SM-DNULV_HG005-Tumor-SM-DHZ5X_TP
TSCA16	HG017-Tumor-SM-DNUML_NA_TN
TSCA16	HG017-Tumor-SM-DNUML_NA_TP
TSCA16	HG017-Tumor-SM-DNULB_NA_TN
TSCA16	HG017-Tumor-SM-DNULB_NA_TP
TSCA16	HG018-Tumor-SM-DNUMX_NA_TN
TSCA16	HG018-Tumor-SM-DNUMX_NA_TP
TSCA16	HG018-Tumor-SM-DNUNA_NA_TN
TSCA16	HG018-Tumor-SM-DNUNA_NA_TP
TSCA16	HG019-Tumor-SM-DNULN_NA_TN
TSCA16	HG019-Tumor-SM-DNULN_HG019-Tumor-SM-D4L3Z_TP
TSCA16	HG019-Tumor-SM-DNULZ_NA_TN
TSCA16	HG019-Tumor-SM-DNULZ_HG019-Tumor-SM-D4L3Z_TP
TSCA16	JL60-Tumor-SM-DNUL7_NA_TN
TSCA16	JL60-Tumor-SM-DNUL7_JL60-Tumor-SM-DB2JU_TP
TSCA16	JL61-Tumor-SM-DNULD_JL61-Normal-SM-DNUNK_TN
TSCA16	JL61-Tumor-SM-DNULD_JL61-Tumor-SM-DB2IT_TP
TSCA16	JL61-Tumor-SM-DNUL2_JL61-Normal-SM-DNUNK_TN
TSCA16	JL61-Tumor-SM-DNUL2_JL61-Normal-SM-DB2JI_TP
TSCA16	PEDS021-Tumor-SM-DNUNE_NA_TN
TSCA16	PEDS021-Tumor-SM-DNUNE_NA_TP
TSCA16	PEDS021-Tumor-SM-DNUNM_NA_TN
TSCA16	PEDS021-Tumor-SM-DNUNM_NA_TP
TSCA16	PEDS021-Tumor-SM-DNUL9_NA_TN
TSCA16	PEDS021-Tumor-SM-DNUL9_NA_TP
TSCA16	PEDS102-Tumor-SM-DNUMN_NA_TN
TSCA16	PEDS102-Tumor-SM-DNUMN_NA_TP
TSCA16	PEDS171-Tumor-SM-DNULI_PEDS171-Normal-SM-D4L1V_TN
TSCA16	PEDS171-Tumor-SM-DNULI_PEDS171-Normal-SM-D4L3R_TP
TSCA16	PEDS171-Tumor-SM-DNUL6_PEDS171-Normal-SM-D4L3R_TN
TSCA16	PEDS171-Tumor-SM-DNUL6_PEDS171-Normal-SM-D4L3R_TP
TSCA16	PEDS172-Tumor-SM-DNUM3_NA_TN
TSCA16	PEDS172-Tumor-SM-DNUM3_NA_TP
TSCA16	PEDS184-Tumor-SM-DNUNJ_NA_TN
TSCA16	PEDS184-Tumor-SM-DNUNJ_NA_TP
TSCA16	PEDS184-Tumor-SM-DNUL4_NA_TN
TSCA16	PEDS184-Tumor-SM-DNUL4_NA_TP
TSCA16	PEDS188-Tumor-SM-DNUL3_NA_TN
TSCA16	PEDS188-Tumor-SM-DNUL3_NA_TP
TSCA16	PEDS188-Tumor-SM-DNUMS_NA_TN
TSCA16	PEDS188-Tumor-SM-DNUMS_NA_TP
TSCA16	PEDS194-Tumor-SM-DNUM2_PEDS194-Normal-SM-DHZ92_TN
TSCA16	PEDS194-Tumor-SM-DNUM2_PEDS194-Normal-SM-DB2IW_TP
TSCA16	PEDS195-Tumor-SM-DNUNH_NA_TN
TSCA16	PEDS195-Tumor-SM-DNUNH_PEDS195-Tumor-SM-DHZ9O_TP
TSCA16	PEDS196-Tumor-SM-DNUN5_PEDS196-Normal-SM-DNULT_TN
TSCA16	PEDS196-Tumor-SM-DNUN5_NA_TP
TSCA16	PEDS196-Tumor-SM-DNUN4_PEDS196-Normal-SM-DNUN7_TN
TSCA16	PEDS196-Tumor-SM-DNUN4_NA_TP
TSCA16	PEDS200-Tumor-SM-DNUMU_PEDS200-Normal-SM-DNUMK_TN
TSCA16	PEDS200-Tumor-SM-DNUMU_PEDS200-Normal-SM-DHZ9Z_TP
TSCA16	PEDS200-Tumor-SM-DNUMQ_PEDS200-Normal-SM-DNUMK_TN
TSCA16	PEDS200-Tumor-SM-DNUMQ_PEDS200-Tumor-SM-DHZ7M_TP
TSCA16	PEDS202-Tumor-SM-DNULK_NA_TN
TSCA16	PEDS202-Tumor-SM-DNULK_NA_TP
TSCA16	PEDS202-Tumor-SM-DNUNN_NA_TN
TSCA16	PEDS202-Tumor-SM-DNUNN_NA_TP
TSCA16	PEDS202-Tumor-SM-DNULW_NA_TN
TSCA16	PEDS202-Tumor-SM-DNULW_NA_TP
TSCA16	PEDS204-Tumor-SM-DO3D5_PEDS204-Normal-SM-DNUMZ_TN
TSCA16	PEDS204-Tumor-SM-DO3D5_NA_TP
TSCA16	PEDS209-Tumor-SM-DNULE_PEDS209-Normal-SM-E7S1H_TN
TSCA16	PEDS209-Tumor-SM-DNULE_PEDS209-Normal-SM-DHZ7E_TP
TSCA16	PEDS209-Tumor-SM-DNULQ_PEDS209-Normal-SM-DHZ7E_TN
TSCA16	PEDS209-Tumor-SM-DNULQ_PEDS209-Normal-SM-DHZ7E_TP
TSCA16	PEDS209-Tumor-SM-DNULA_PEDS209-Normal-SM-DHZ7E_TN
TSCA16	PEDS209-Tumor-SM-DNULA_PEDS209-Tumor-SM-DHZ51_TP
TSCA16	PEDS211-Tumor-SM-DNUM5_PEDS211-Normal-SM-DO3D4_TN
TSCA16	PEDS211-Tumor-SM-DNUM5_NA_TP
TSCA16	PEDS211-Tumor-SM-DO3CZ_PEDS211-Normal-SM-DO3D4_TN
TSCA16	PEDS211-Tumor-SM-DO3CZ_NA_TP
TSCA16	PK044-Tumor-SM-DNUMC_NA_TN
TSCA16	PK044-Tumor-SM-DNUMC_NA_TP
TSCA16	SP022-Tumor-SM-DNUMH_NA_TN
TSCA16	SP022-Tumor-SM-DNUMH_NA_TP
TSCA17	AA38-Tumor-SM-E7S17_NA_TN
TSCA17	AA38-Tumor-SM-E7S17_NA_TP
TSCA17	AA42-Tumor-SM-E7S2I_NA_TN
TSCA17	AA42-Tumor-SM-E7S2I_NA_TP
TSCA17	AA45-Tumor-SM-E7RZ5_NA_TN
TSCA17	AA45-Tumor-SM-E7RZ5_NA_TP
TSCA17	AA47-Tumor-SM-E7S1J_NA_TN
TSCA17	AA47-Tumor-SM-E7S1J_NA_TP
TSCA17	AA49-Tumor-SM-E7S1V_NA_TN
TSCA17	AA49-Tumor-SM-E7S1V_NA_TP
TSCA17	AB053-Tumor-SM-E7S1O_NA_TN
TSCA17	AB053-Tumor-SM-E7S1O_NA_TP
TSCA17	AB053-Tumor-SM-E7S1C_NA_TN
TSCA17	AB053-Tumor-SM-E7S1C_NA_TP
TSCA17	AB058-Tumor-SM-E7RZU_NA_TN
TSCA17	AB058-Tumor-SM-E7RZU_AB058-Tumor-SM-DHZ6B_TP
TSCA17	BT1038-Tumor-SM-E7S2P_NA_TN
TSCA17	BT1038-Tumor-SM-E7S2P_BT1038-Tumor-SM-DHZ5N_TP
TSCA17	BT970-Tumor-SM-E7RZC_NA_TN
TSCA17	BT970-Tumor-SM-E7RZC_NA_TP
TSCA17	CCLF_JL1001-Tumor-SM-E7RZ7_CCLF_JL1001-Normal-SM-E7S2K_TN
TSCA17	CCLF_JL1001-Tumor-SM-E7RZ7_CCLF_JL1001-Normal-SM-E7S2K_TP
TSCA17	CCLF_JL1002-Tumor-SM-E7RZJ_NA_TN
TSCA17	CCLF_JL1002-Tumor-SM-E7RZJ_NA_TP
TSCA17	CCLF_KL1014-Tumor-SM-E7RZV_NA_TN
TSCA17	CCLF_KL1014-Tumor-SM-E7RZV_NA_TP
TSCA17	CCLF_Kl1015-Tumor-SM-E7S18_NA_TN
TSCA17	CCLF_Kl1015-Tumor-SM-E7S18_NA_TP
TSCA17	CCLF_Kl1016-Tumor-SM-E7S1K_NA_TN
TSCA17	CCLF_Kl1016-Tumor-SM-E7S1K_NA_TP
TSCA17	CCLF_KL1017-Tumor-SM-E7S1W_NA_TN
TSCA17	CCLF_KL1017-Tumor-SM-E7S1W_NA_TP
TSCA17	CCLF_KL1019-Tumor-SM-E7S29_NA_TN
TSCA17	CCLF_KL1019-Tumor-SM-E7S29_NA_TP
TSCA17	CCLF_KL1020-Tumor-SM-E7S2L_NA_TN
TSCA17	CCLF_KL1020-Tumor-SM-E7S2L_NA_TP
TSCA17	CCLF_KL1021-Tumor-SM-E7RZ8_NA_TN
TSCA17	CCLF_KL1021-Tumor-SM-E7RZ8_NA_TP
TSCA17	CCLF_KL1022-Tumor-SM-E7RZK_NA_TN
TSCA17	CCLF_KL1022-Tumor-SM-E7RZK_NA_TP
TSCA17	CCLF_KL1023-Tumor-SM-E7RZW_NA_TN
TSCA17	CCLF_KL1023-Tumor-SM-E7RZW_NA_TP
TSCA17	CCLF_KL1024-Tumor-SM-E7S19_NA_TN
TSCA17	CCLF_KL1024-Tumor-SM-E7S19_NA_TP
TSCA17	CCLF_KL1025-Tumor-SM-E7S1L_NA_TN
TSCA17	CCLF_KL1025-Tumor-SM-E7S1L_NA_TP
TSCA17	CCLF_PEDS1004-Tumor-SM-E7S16_NA_TN
TSCA17	CCLF_PEDS1004-Tumor-SM-E7S16_CCLF_PEDS1004-Tumor-SM-DHZ76_TP
TSCA17	CCLF_PEDS1004-Tumor-SM-E7RZ1_NA_TN
TSCA17	CCLF_PEDS1004-Tumor-SM-E7RZ1_CCLF_PEDS1004-Tumor-SM-DHZ76_TP
TSCA17	CCLF_PEDS1005-Tumor-SM-E7S1I_CCLF_PEDS1005-Normal-SM-EUVG6_TN
TSCA17	CCLF_PEDS1005-Tumor-SM-E7S1I_CCLF_PEDS1005-Tumor-SM-DHZ6I_TP
TSCA17	CCLF_PEDS1006-Tumor-SM-E7RZP_NA_TN
TSCA17	CCLF_PEDS1006-Tumor-SM-E7RZP_NA_TP
TSCA17	CCLF_PEDS1006-Tumor-SM-E7RZD_NA_TN
TSCA17	CCLF_PEDS1006-Tumor-SM-E7RZD_NA_TP
TSCA17	CCLF_PEDS1006-Tumor-SM-E7RZY_NA_TN
TSCA17	CCLF_PEDS1006-Tumor-SM-E7RZY_NA_TP
TSCA17	CCLF_PEDS1008-Tumor-SM-E7S2F_CCLF_PEDS1008-Normal-SM-E7S1Q_TN
TSCA17	CCLF_PEDS1008-Tumor-SM-E7S2F_NA_TP
TSCA17	CCLF_PEDS1008-Tumor-SM-E7RZ2_CCLF_PEDS1008-Normal-SM-E7S23_TN
TSCA17	CCLF_PEDS1008-Tumor-SM-E7RZ2_NA_TP
TSCA17	CCLF_PEDS1010-Tumor-SM-E7S1U_NA_TN
TSCA17	CCLF_PEDS1010-Tumor-SM-E7S1U_NA_TP
TSCA17	CCLF_PEDS1010-Tumor-SM-E7S27_NA_TN
TSCA17	CCLF_PEDS1010-Tumor-SM-E7S27_NA_TP
TSCA17	CCLF_PEDS1011-Tumor-SM-E7RZQ_CCLF_PEDS1011-Normal-SM-E7RZE_TN
TSCA17	CCLF_PEDS1011-Tumor-SM-E7RZQ_NA_TP
TSCA17	CCLF_PEDS1012-Tumor-SM-E7S13_CCLF_PEDS1012-Normal-SM-EUVHI_TN
TSCA17	CCLF_PEDS1012-Tumor-SM-E7S13_NA_TP
TSCA17	CCLF_PEDS1012-Tumor-SM-E7S1F_CCLF_PEDS1012-Normal-SM-EUVHI_TN
TSCA17	CCLF_PEDS1012-Tumor-SM-E7S1F_NA_TP
TSCA17	CCLF_PEDS1012-Tumor-SM-E7S1R_CCLF_PEDS1012-Normal-SM-EUVHI_TN
TSCA17	CCLF_PEDS1012-Tumor-SM-E7S1R_NA_TP
TSCA17	CCLF_PEDS1013-Tumor-SM-E7S1N_NA_TN
TSCA17	CCLF_PEDS1013-Tumor-SM-E7S1N_NA_TP
TSCA17	CCLF_PEDS1013-Tumor-SM-E7S1B_NA_TN
TSCA17	CCLF_PEDS1013-Tumor-SM-E7S1B_NA_TP
TSCA17	CCLF_PEDS1014-Tumor-SM-E7S1X_NA_TN
TSCA17	CCLF_PEDS1014-Tumor-SM-E7S1X_NA_TP
TSCA17	CCLF_PEDS1015-Tumor-SM-E7S2M_NA_TN
TSCA17	CCLF_PEDS1015-Tumor-SM-E7S2M_NA_TP
TSCA17	CCLF_PEDS1019-Tumor-SM-E7S2G_CCLF_PEDS1019-Normal-SM-F67EO_TN
TSCA17	CCLF_PEDS1019-Tumor-SM-E7S2G_CCLF_PEDS1019-Normal-SM-E7S24_TP
TSCA17	CCLF_PEDS1020-Tumor-SM-E7RZL_CCLF_PEDS1020-Normal-SM-E7RZ9_TN
TSCA17	CCLF_PEDS1020-Tumor-SM-E7RZL_CCLF_PEDS1020-Normal-SM-E7RZ9_TP
TSCA17	CCLF_PEDS1021-Tumor-SM-E7S1A_CCLF_PEDS1021-Normal-SM-E7RZX_TN
TSCA17	CCLF_PEDS1021-Tumor-SM-E7S1A_CCLF_PEDS1021-Normal-SM-E7RZX_TP
TSCA17	CCLF_PEDS1022-Tumor-SM-E7RZF_CCLF_PEDS1022-Normal-SM-E7RZ3_TN
TSCA17	CCLF_PEDS1022-Tumor-SM-E7RZF_CCLF_PEDS1022-Normal-SM-E7RZ3_TP
TSCA17	CCLF_RCRF1007-Tumor-SM-E7S1Y_CCLF_RCRF1007-Normal-SM-E7S1M_TN
TSCA17	CCLF_RCRF1007-Tumor-SM-E7S1Y_CCLF_RCRF1007-Normal-SM-E7S1M_TP
TSCA17	CCLF_SS1006-Tumor-SM-E7S14_CCLF_SS1006-Normal-SM-E7RZR_TN
TSCA17	CCLF_SS1006-Tumor-SM-E7S14_CCLF_SS1006-Normal-SM-E7RZR_TP
TSCA17	CO001-Tumor-SM-E7RZZ_NA_TN
TSCA17	CO001-Tumor-SM-E7RZZ_CO001-Tumor-SM-D4L3V_TP
TSCA17	CO004-Tumor-SM-E7RZO_NA_TN
TSCA17	CO004-Tumor-SM-E7RZO_CO004-Tumor-SM-D4L3B_TP
TSCA17	CO006-Tumor-SM-E7S2O_NA_TN
TSCA17	CO006-Tumor-SM-E7S2O_CO006-Tumor-SM-D4L7Q_TP
TSCA17	CO006-Tumor-SM-E7S2C_NA_TN
TSCA17	CO006-Tumor-SM-E7S2C_CO006-Tumor-SM-D4L7Q_TP
TSCA17	CO007-Tumor-SM-E7RZN_NA_TN
TSCA17	CO007-Tumor-SM-E7RZN_CO007-Tumor-SM-D4L49_TP
TSCA17	CO007-Tumor-SM-E7RZB_NA_TN
TSCA17	CO007-Tumor-SM-E7RZB_CO007-Tumor-SM-D4L49_TP
TSCA17	HG019-Tumor-SM-E7RZH_NA_TN
TSCA17	HG019-Tumor-SM-E7RZH_HG019-Tumor-SM-D4L3Z_TP
TSCA17	HG019-Tumor-SM-E7RZT_NA_TN
TSCA17	HG019-Tumor-SM-E7RZT_HG019-Tumor-SM-D4L3Z_TP
TSCA17	JB003-Tumor-SM-E7S2J_NA_TN
TSCA17	JB003-Tumor-SM-E7S2J_NA_TP
TSCA17	JL62-Tumor-SM-E7RZ6_JL62-Normal-SM-GBJAO_TN
TSCA17	JL62-Tumor-SM-E7RZ6_JL62-Tumor-SM-DHZ6X_TP
TSCA17	PEDS171-Tumor-SM-E7S11_PEDS171-Normal-SM-D4L3R_TN
TSCA17	PEDS171-Tumor-SM-E7S11_PEDS171-Normal-SM-D4L3R_TP
TSCA17	PEDS194-Tumor-SM-E7S1D_PEDS194-Normal-SM-DHZ92_TN
TSCA17	PEDS194-Tumor-SM-E7S1D_PEDS194-Normal-SM-DB2IW_TP
TSCA17	PEDS195-Tumor-SM-E7S2H_NA_TN
TSCA17	PEDS195-Tumor-SM-E7S2H_PEDS195-Tumor-SM-DHZ7Z_TP
TSCA17	PEDS195-Tumor-SM-E7S28_NA_TN
TSCA17	PEDS195-Tumor-SM-E7S28_PEDS195-Tumor-SM-DB3R3_TP
TSCA17	PEDS196-Tumor-SM-E7RZA_PEDS196-Normal-SM-DNUN7_TN
TSCA17	PEDS196-Tumor-SM-E7RZA_NA_TP
TSCA17	PEDS204-Tumor-SM-E7RZM_PEDS204-Normal-SM-DNUMZ_TN
TSCA17	PEDS204-Tumor-SM-E7RZM_NA_TP
TSCA17	PEDS204-Tumor-SM-E7S2N_PEDS204-Normal-SM-DNUMZ_TN
TSCA17	PEDS204-Tumor-SM-E7S2N_NA_TP
TSCA17	PEDS207-Tumor-SM-E7S1Z_PEDS207-Normal-SM-DHZ6C_TN
TSCA17	PEDS207-Tumor-SM-E7S1Z_PEDS207-Normal-SM-DHZ6C_TP
TSCA17	PEDS207-Tumor-SM-E7RZG_PEDS207-Normal-SM-DHZ6C_TN
TSCA17	PEDS207-Tumor-SM-E7RZG_PEDS207-Tumor-SM-DHZ6O_TP
TSCA17	PEDS207-Tumor-SM-E7RZI_PEDS207-Normal-SM-DHZ6C_TN
TSCA17	PEDS207-Tumor-SM-E7RZI_PEDS207-Normal-SM-DHZ6C_TP
TSCA17	PEDS208-Tumor-SM-E7S15_NA_TN
TSCA17	PEDS208-Tumor-SM-E7S15_PEDS208-Tumor-SM-DHZ6P_TP
TSCA17	PEDS208-Tumor-SM-E7RZS_NA_TN
TSCA17	PEDS208-Tumor-SM-E7RZS_PEDS208-Tumor-SM-DHZ6P_TP
TSCA17	PEDS211-Tumor-SM-E7S22_PEDS211-Normal-SM-DO3D4_TN
TSCA17	PEDS211-Tumor-SM-E7S22_NA_TP
TSCA17	PEDS211-Tumor-SM-E7S2E_PEDS211-Normal-SM-E7S1T_TN
TSCA17	PEDS211-Tumor-SM-E7S2E_NA_TP
TSCA17	SP022-Tumor-SM-E7S21_NA_TN
TSCA17	SP022-Tumor-SM-E7S21_NA_TP
TSCA17	SP022-Tumor-SM-E7S2D_NA_TN
TSCA17	SP022-Tumor-SM-E7S2D_NA_TP
TSCA17	TC008-Tumor-SM-E7S26_NA_TN
TSCA17	TC008-Tumor-SM-E7S26_NA_TP
TSCA18	AA49-Tumor-SM-EUVFI_NA_TN
TSCA18	AA49-Tumor-SM-EUVFI_NA_TP
TSCA18	AA53-Tumor-SM-EUVFU_NA_TN
TSCA18	AA53-Tumor-SM-EUVFU_NA_TP
TSCA18	AA55-Tumor-SM-EUVGJ_NA_TN
TSCA18	AA55-Tumor-SM-EUVGJ_NA_TP
TSCA18	AA56-Tumor-SM-EUVGH_NA_TN
TSCA18	AA56-Tumor-SM-EUVGH_NA_TP
TSCA18	AA59-Tumor-SM-EUVH6_NA_TN
TSCA18	AA59-Tumor-SM-EUVH6_NA_TP
TSCA18	AB059-Tumor-SM-EUVGV_NA_TN
TSCA18	AB059-Tumor-SM-EUVGV_NA_TP
TSCA18	BT1009-Tumor-SM-EUVFS_NA_TN
TSCA18	BT1009-Tumor-SM-EUVFS_BT1009-Tumor-SM-DB2HZ_TP
TSCA18	BT1016-Tumor-SM-EUVG5_NA_TN
TSCA18	BT1016-Tumor-SM-EUVG5_BT1016-Tumor-SM-DB2IY_TP
TSCA18	CCLF_AB1008-Tumor-SM-EUVHO_NA_TN
TSCA18	CCLF_AB1008-Tumor-SM-EUVHO_NA_TP
TSCA18	CCLF_JL1001-Tumor-SM-EUVHJ_CCLF_JL1001-Normal-SM-EUVH5_TN
TSCA18	CCLF_JL1001-Tumor-SM-EUVHJ_CCLF_JL1001-Normal-SM-E7S2K_TP
TSCA18	CCLF_JL1001-Tumor-SM-EUVG4_CCLF_JL1001-Normal-SM-E7S2K_TN
TSCA18	CCLF_JL1001-Tumor-SM-EUVG4_CCLF_JL1001-Normal-SM-E7S2K_TP
TSCA18	CCLF_JL1001-Tumor-SM-EUVGS_CCLF_JL1001-Normal-SM-EUVH5_TN
TSCA18	CCLF_JL1001-Tumor-SM-EUVGS_CCLF_JL1001-Tumor-SM-E7RZ7_TP
TSCA18	CCLF_JL1001-Tumor-SM-EUVGG_CCLF_JL1001-Normal-SM-EUVH5_TN
TSCA18	CCLF_JL1001-Tumor-SM-EUVGG_CCLF_JL1001-Normal-SM-E7S2K_TP
TSCA18	CCLF_KL1020-Tumor-SM-EUVHV_NA_TN
TSCA18	CCLF_KL1020-Tumor-SM-EUVHV_CCLF_KL1020-Tumor-SM-E7S2L_TP
TSCA18	CCLF_KL1026-Tumor-SM-EUVHA_NA_TN
TSCA18	CCLF_KL1026-Tumor-SM-EUVHA_NA_TP
TSCA18	CCLF_KL1029-Tumor-SM-EUVH9_NA_TN
TSCA18	CCLF_KL1029-Tumor-SM-EUVH9_NA_TP
TSCA18	CCLF_KL1030-Tumor-SM-EUVG9_NA_TN
TSCA18	CCLF_KL1030-Tumor-SM-EUVG9_NA_TP
TSCA18	CCLF_KL1031-Tumor-SM-EUVHY_NA_TN
TSCA18	CCLF_KL1031-Tumor-SM-EUVHY_NA_TP
TSCA18	CCLF_KL1032-Tumor-SM-EUVFL_NA_TN
TSCA18	CCLF_KL1032-Tumor-SM-EUVFL_NA_TP
TSCA18	CCLF_KL1034-Tumor-SM-EUVGW_NA_TN
TSCA18	CCLF_KL1034-Tumor-SM-EUVGW_NA_TP
TSCA18	CCLF_KL1035-Tumor-SM-EUVGX_NA_TN
TSCA18	CCLF_KL1035-Tumor-SM-EUVGX_NA_TP
TSCA18	CCLF_KL1037-Tumor-SM-EUVHM_NA_TN
